Tiempo,Demanda,Solar_Gen,Eolica_Gen,Hora,Dia_Semana,Temperatura,Radiacion_Solar,Velocidad_Viento
2021-11-29 09:00:00,2280.14,567.29,165.68,9,0,28.84,709.11,8.3
2021-11-29 10:00:00,2049.97,697.16,240.53,10,0,27.43,871.45,9.4
2021-11-29 11:00:00,1997.82,816.14,129.16,11,0,27.55,1020.17,7.64
2021-11-29 12:00:00,1874.42,749.85,102.42,12,0,29.58,937.32,7.07
2021-11-29 13:00:00,1657.82,829.16,50.01,13,0,30.69,1036.45,5.57
2021-11-29 14:00:00,1579.76,743.71,73.11,14,0,31.58,929.64,6.32
2021-11-29 15:00:00,1427.77,635.05,45.98,15,0,29.66,793.81,5.42
2021-11-29 16:00:00,1498.7,391.8,22.27,16,0,29.63,489.75,4.25
2021-11-29 17:00:00,1834.69,222.87,69.09,17,0,32.26,278.59,6.2
2021-11-29 18:00:00,2064.07,0.0,56.11,18,0,28.6,0.0,5.79
2021-11-29 19:00:00,2346.66,0.0,40.14,19,0,30.71,0.0,5.18
2021-11-29 20:00:00,2714.28,0.0,88.74,20,0,29.67,0.0,6.74
2021-11-29 21:00:00,2774.25,0.0,146.38,21,0,27.52,0.0,7.97
2021-11-29 22:00:00,2558.2,0.0,205.28,22,0,28.02,0.0,8.92
2021-11-29 23:00:00,1953.86,0.0,244.79,23,0,26.83,0.0,9.46
2021-11-30 00:00:00,1535.91,0.0,94.44,0,1,26.55,0.0,6.89
2021-11-30 01:00:00,1149.9,0.0,252.86,1,1,25.81,0.0,9.56
2021-11-30 02:00:00,973.19,0.0,324.75,2,1,27.39,0.0,10.39
2021-11-30 03:00:00,854.75,0.0,152.27,3,1,24.56,0.0,8.07
2021-11-30 04:00:00,713.81,0.0,319.65,4,1,25.63,0.0,10.34
2021-11-30 05:00:00,875.66,0.0,280.87,5,1,24.75,0.0,9.9
2021-11-30 06:00:00,1247.59,0.0,184.0,6,1,25.0,0.0,8.6
2021-11-30 07:00:00,1712.93,180.3,304.22,7,1,25.97,225.38,10.17
2021-11-30 08:00:00,2152.44,430.22,500.0,8,1,26.21,537.77,12.73
2021-11-30 09:00:00,2215.0,563.91,318.59,9,1,28.33,704.89,10.33
2021-11-30 10:00:00,2077.97,679.85,221.05,10,1,26.84,849.81,9.14
2021-11-30 11:00:00,1985.01,819.87,254.84,11,1,27.77,1024.83,9.59
2021-11-30 12:00:00,1824.31,821.25,21.18,12,1,27.48,1026.56,4.18
2021-11-30 13:00:00,1711.94,770.01,78.04,13,1,29.0,962.52,6.46
2021-11-30 14:00:00,1496.7,610.57,55.41,14,1,30.06,763.21,5.76
2021-11-30 15:00:00,1360.96,613.92,55.58,15,1,31.28,767.4,5.77
2021-11-30 16:00:00,1521.6,378.98,20.36,16,1,29.8,473.72,4.13
2021-11-30 17:00:00,1838.59,218.45,73.07,17,1,32.59,273.06,6.32
2021-11-30 18:00:00,2144.82,0.0,45.86,18,1,32.14,0.0,5.41
2021-11-30 19:00:00,2339.37,0.0,87.84,19,1,30.78,0.0,6.72
2021-11-30 20:00:00,2622.15,0.0,25.09,20,1,30.97,0.0,4.43
2021-11-30 21:00:00,2834.85,0.0,123.32,21,1,26.91,0.0,7.53
2021-11-30 22:00:00,2501.27,0.0,125.09,22,1,26.51,0.0,7.56
2021-11-30 23:00:00,1905.55,0.0,188.22,23,1,27.48,0.0,8.66
2021-12-01 00:00:00,1620.36,0.0,164.51,0,2,26.2,0.0,8.28
2021-12-01 01:00:00,1142.72,0.0,352.86,1,2,25.42,0.0,10.68
2021-12-01 02:00:00,1053.39,0.0,500.0,2,2,25.86,0.0,13.43
2021-12-01 03:00:00,873.24,0.0,295.26,3,2,24.0,0.0,10.07
2021-12-01 04:00:00,730.58,0.0,206.6,4,2,24.05,0.0,8.94
2021-12-01 05:00:00,965.55,0.0,193.34,5,2,26.15,0.0,8.74
2021-12-01 06:00:00,1343.27,0.0,315.79,6,2,26.26,0.0,10.3
2021-12-01 07:00:00,1716.91,166.53,247.63,7,2,26.19,208.17,9.49
2021-12-01 08:00:00,2199.63,404.58,283.49,8,2,26.16,505.73,9.93
2021-12-01 09:00:00,2285.43,546.0,71.09,9,2,26.72,682.5,6.26
2021-12-01 10:00:00,2257.26,678.33,166.89,10,2,29.81,847.91,8.32
2021-12-01 11:00:00,2103.6,744.58,246.67,11,2,28.24,930.73,9.48
2021-12-01 12:00:00,1932.73,907.96,36.23,12,2,28.85,1134.95,5.0
2021-12-01 13:00:00,1748.13,807.25,131.84,13,2,30.76,1009.06,7.69
2021-12-01 14:00:00,1656.65,750.48,195.87,14,2,31.11,938.11,8.78
2021-12-01 15:00:00,1473.51,555.69,65.2,15,2,30.01,694.62,6.09
2021-12-01 16:00:00,1585.12,325.73,55.73,16,2,31.39,407.16,5.78
2021-12-01 17:00:00,1937.1,180.29,9.59,17,2,30.46,225.36,3.21
2021-12-01 18:00:00,2159.23,0.0,35.57,18,2,31.53,0.0,4.97
2021-12-01 19:00:00,2441.06,0.0,106.89,19,2,29.9,0.0,7.18
2021-12-01 20:00:00,2796.68,0.0,50.33,20,2,31.28,0.0,5.58
2021-12-01 21:00:00,2861.48,0.0,138.96,21,2,28.34,0.0,7.83
2021-12-01 22:00:00,2609.76,0.0,128.33,22,2,28.61,0.0,7.63
2021-12-01 23:00:00,2053.38,0.0,111.96,23,2,26.79,0.0,7.29
2021-12-02 00:00:00,1618.73,0.0,186.85,0,3,26.65,0.0,8.64
2021-12-02 01:00:00,1143.74,0.0,253.19,1,3,25.88,0.0,9.56
2021-12-02 02:00:00,1017.49,0.0,295.82,2,3,26.22,0.0,10.07
2021-12-02 03:00:00,897.22,0.0,316.79,3,3,24.47,0.0,10.31
2021-12-02 04:00:00,726.61,0.0,500.0,4,3,25.08,0.0,12.42
2021-12-02 05:00:00,930.28,0.0,369.73,5,3,25.17,0.0,10.85
2021-12-02 06:00:00,1310.48,27.44,335.4,6,3,24.91,34.3,10.5
2021-12-02 07:00:00,1801.88,166.83,132.38,7,3,25.36,208.54,7.71
2021-12-02 08:00:00,2256.6,461.86,129.92,8,3,25.75,577.33,7.66
2021-12-02 09:00:00,2380.62,534.02,183.77,9,3,27.3,667.53,8.6
2021-12-02 10:00:00,2150.24,715.42,231.89,10,3,29.03,894.28,9.29
2021-12-02 11:00:00,2060.31,793.31,156.7,11,3,29.2,991.63,8.15
2021-12-02 12:00:00,1928.92,812.96,126.89,12,3,31.79,1016.2,7.6
2021-12-02 13:00:00,1735.32,746.19,54.35,13,3,29.54,932.74,5.73
2021-12-02 14:00:00,1583.29,721.74,0.0,14,3,31.28,902.17,2.85
2021-12-02 15:00:00,1454.81,505.13,44.51,15,3,32.53,631.41,5.36
2021-12-02 16:00:00,1658.49,411.26,27.7,16,3,32.29,514.07,4.57
2021-12-02 17:00:00,1856.73,217.96,9.24,17,3,30.89,272.45,3.17
2021-12-02 18:00:00,2165.94,17.1,64.82,18,3,30.97,21.38,6.07
2021-12-02 19:00:00,2482.29,0.0,101.83,19,3,30.09,0.0,7.06
2021-12-02 20:00:00,2780.01,0.0,108.8,20,3,28.65,0.0,7.22
2021-12-02 21:00:00,3018.06,0.0,98.86,21,3,27.35,0.0,6.99
2021-12-02 22:00:00,2567.92,0.0,385.81,22,3,28.0,0.0,11.01
2021-12-02 23:00:00,2071.12,0.0,243.96,23,3,26.29,0.0,9.45
2021-12-03 00:00:00,1592.92,0.0,188.86,0,4,27.22,0.0,8.67
2021-12-03 01:00:00,1156.99,0.0,319.54,1,4,25.68,0.0,10.34
2021-12-03 02:00:00,1044.26,0.0,458.12,2,4,24.16,0.0,11.66
2021-12-03 03:00:00,859.2,0.0,500.0,3,4,24.82,0.0,15.31
2021-12-03 04:00:00,727.46,0.0,339.8,4,4,25.52,0.0,10.55
2021-12-03 05:00:00,961.71,0.0,408.38,5,4,26.93,0.0,11.22
2021-12-03 06:00:00,1325.75,0.0,402.44,6,4,24.03,0.0,11.16
2021-12-03 07:00:00,1742.66,211.06,300.96,7,4,25.45,263.82,10.13
2021-12-03 08:00:00,2234.97,447.34,367.89,8,4,25.86,559.18,10.83
2021-12-03 09:00:00,2375.74,491.37,147.49,9,4,27.97,614.21,7.99
2021-12-03 10:00:00,2164.86,735.76,67.54,10,4,27.24,919.7,6.16
2021-12-03 11:00:00,2049.63,743.16,167.9,11,4,29.88,928.95,8.34
2021-12-03 12:00:00,1941.65,782.05,14.83,12,4,30.49,977.57,3.71
2021-12-03 13:00:00,1776.36,717.0,260.44,13,4,30.08,896.25,9.66
2021-12-03 14:00:00,1661.29,679.11,22.37,14,4,30.6,848.88,4.26
2021-12-03 15:00:00,1463.38,563.81,18.2,15,4,28.26,704.76,3.98
2021-12-03 16:00:00,1600.93,424.35,78.73,16,4,29.42,530.44,6.48
2021-12-03 17:00:00,1916.83,227.43,14.42,17,4,31.66,284.28,3.68
2021-12-03 18:00:00,2243.29,30.48,24.51,18,4,31.84,38.09,4.39
2021-12-03 19:00:00,2482.73,0.0,179.81,19,4,30.88,0.0,8.53
2021-12-03 20:00:00,2849.74,0.0,27.38,20,4,30.59,0.0,4.56
2021-12-03 21:00:00,2955.59,0.0,97.24,21,4,30.24,0.0,6.95
2021-12-03 22:00:00,2719.97,0.0,89.99,22,4,27.58,0.0,6.78
2021-12-03 23:00:00,2091.52,0.0,249.56,23,4,27.42,0.0,9.52
2021-12-04 00:00:00,1580.06,0.0,214.19,0,5,27.06,0.0,9.05
2021-12-04 01:00:00,1196.1,0.0,366.78,1,5,27.86,0.0,10.82
2021-12-04 02:00:00,1028.96,0.0,349.41,2,5,24.63,0.0,10.65
2021-12-04 03:00:00,899.39,0.0,480.8,3,5,25.79,0.0,11.84
2021-12-04 04:00:00,714.53,0.0,435.0,4,5,25.63,0.0,11.46
2021-12-04 05:00:00,924.3,0.0,389.42,5,5,25.41,0.0,11.04
2021-12-04 06:00:00,1337.88,0.0,276.1,6,5,24.42,0.0,9.84
2021-12-04 07:00:00,1811.81,208.11,229.81,7,5,26.27,260.14,9.26
2021-12-04 08:00:00,2213.77,401.13,73.03,8,5,26.99,501.42,6.32
2021-12-04 09:00:00,2321.52,480.29,433.69,9,5,26.95,600.37,11.44
2021-12-04 10:00:00,2149.21,739.91,235.0,10,5,29.46,924.89,9.33
2021-12-04 11:00:00,2017.3,769.99,187.07,11,5,29.9,962.49,8.65
2021-12-04 12:00:00,1943.34,842.12,52.95,12,5,30.18,1052.65,5.68
2021-12-04 13:00:00,1734.61,817.62,56.33,13,5,29.5,1022.03,5.8
2021-12-04 14:00:00,1589.2,695.77,76.15,14,5,31.32,869.71,6.41
2021-12-04 15:00:00,1470.91,555.11,33.06,15,5,31.51,693.88,4.85
2021-12-04 16:00:00,1596.64,417.35,146.36,16,5,30.35,521.69,7.97
2021-12-04 17:00:00,1939.09,226.09,13.53,17,5,30.32,282.62,3.6
2021-12-04 18:00:00,2187.14,0.0,89.81,18,5,30.07,0.0,6.77
2021-12-04 19:00:00,2426.23,0.0,16.1,19,5,27.95,0.0,3.82
2021-12-04 20:00:00,2872.43,0.0,87.97,20,5,29.45,0.0,6.72
2021-12-04 21:00:00,2996.58,0.0,69.49,21,5,28.55,0.0,6.22
2021-12-04 22:00:00,2661.35,0.0,161.13,22,5,28.7,0.0,8.23
2021-12-04 23:00:00,2031.0,0.0,156.63,23,5,26.97,0.0,8.15
2021-12-05 00:00:00,1665.11,0.0,155.59,0,6,25.8,0.0,8.13
2021-12-05 01:00:00,1182.57,0.0,147.57,1,6,26.66,0.0,7.99
2021-12-05 02:00:00,1046.2,0.0,441.12,2,6,27.36,0.0,11.51
2021-12-05 03:00:00,886.16,0.0,464.8,3,6,25.0,0.0,11.71
2021-12-05 04:00:00,756.76,0.0,500.0,4,6,24.0,0.0,12.18
2021-12-05 05:00:00,920.79,0.0,350.5,5,6,25.45,0.0,10.66
2021-12-05 06:00:00,1285.7,49.22,319.99,6,6,26.66,61.52,10.34
2021-12-05 07:00:00,1731.83,305.27,270.3,7,6,25.0,381.59,9.78
2021-12-05 08:00:00,2259.21,352.55,225.39,8,6,26.36,440.69,9.2
2021-12-05 09:00:00,2366.17,571.01,186.47,9,6,26.36,713.76,8.64
2021-12-05 10:00:00,2199.51,657.88,134.43,10,6,29.13,822.35,7.75
2021-12-05 11:00:00,2067.04,762.42,136.97,11,6,30.73,953.03,7.79
2021-12-05 12:00:00,1961.05,828.26,68.11,12,6,28.5,1035.33,6.17
2021-12-05 13:00:00,1768.78,853.75,89.02,13,6,29.29,1067.19,6.75
2021-12-05 14:00:00,1623.81,694.41,0.0,14,6,29.95,868.01,2.45
2021-12-05 15:00:00,1486.04,513.58,10.58,15,6,32.81,641.98,3.32
2021-12-05 16:00:00,1662.71,363.75,48.98,16,6,31.47,454.68,5.53
2021-12-05 17:00:00,1855.67,178.77,0.0,17,6,30.28,223.46,2.68
2021-12-05 18:00:00,2216.8,0.0,34.97,18,6,29.08,0.0,4.94
2021-12-05 19:00:00,2549.57,0.0,133.83,19,6,28.51,0.0,7.73
2021-12-05 20:00:00,2812.1,0.0,126.2,20,6,29.25,0.0,7.58
2021-12-05 21:00:00,2977.77,0.0,128.73,21,6,30.23,0.0,7.63
2021-12-05 22:00:00,2636.93,0.0,172.59,22,6,28.74,0.0,8.42
2021-12-05 23:00:00,2099.62,0.0,56.81,23,6,26.94,0.0,5.81
2021-12-06 00:00:00,1630.21,0.0,484.35,0,0,28.01,0.0,11.87
2021-12-06 01:00:00,1158.25,0.0,468.12,1,0,26.37,0.0,11.74
2021-12-06 02:00:00,1054.1,0.0,329.44,2,0,25.72,0.0,10.44
2021-12-06 03:00:00,901.86,0.0,397.75,3,0,25.81,0.0,11.12
2021-12-06 04:00:00,712.96,0.0,411.81,4,0,24.89,0.0,11.25
2021-12-06 05:00:00,930.91,0.0,500.0,5,0,24.44,0.0,15.26
2021-12-06 06:00:00,1304.94,0.0,426.0,6,0,24.42,0.0,11.38
2021-12-06 07:00:00,1815.89,250.55,277.47,7,0,26.19,313.19,9.86
2021-12-06 08:00:00,2209.42,460.03,500.0,8,0,25.03,575.04,12.16
2021-12-06 09:00:00,2332.63,558.71,340.18,9,0,27.61,698.39,10.55
2021-12-06 10:00:00,2183.78,639.1,194.97,10,0,27.96,798.87,8.77
2021-12-06 11:00:00,2059.8,773.39,135.29,11,0,29.18,966.73,7.76
2021-12-06 12:00:00,1950.73,800.59,141.24,12,0,31.17,1000.74,7.87
2021-12-06 13:00:00,1762.89,802.17,53.94,13,0,30.96,1002.71,5.71
2021-12-06 14:00:00,1656.25,689.97,79.77,14,0,31.01,862.46,6.51
2021-12-06 15:00:00,1429.08,639.81,0.0,15,0,30.93,799.76,2.96
2021-12-06 16:00:00,1619.93,416.93,0.0,16,0,30.79,521.17,2.07
2021-12-06 17:00:00,1877.37,215.31,60.8,17,0,31.8,269.13,5.95
2021-12-06 18:00:00,2269.34,28.01,35.95,18,0,29.62,35.01,4.99
2021-12-06 19:00:00,2557.52,0.0,86.83,19,0,28.9,0.0,6.7
2021-12-06 20:00:00,2754.45,0.0,47.89,20,0,28.5,0.0,5.49
2021-12-06 21:00:00,2972.16,0.0,71.38,21,0,28.96,0.0,6.27
2021-12-06 22:00:00,2609.87,0.0,198.87,22,0,28.12,0.0,8.83
2021-12-06 23:00:00,1999.87,0.0,261.63,23,0,28.75,0.0,9.67
2021-12-07 00:00:00,1651.28,0.0,207.21,0,1,24.67,0.0,8.95
2021-12-07 01:00:00,1145.87,0.0,395.16,1,1,26.08,0.0,11.09
2021-12-07 02:00:00,1059.2,0.0,478.36,2,1,24.44,0.0,11.82
2021-12-07 03:00:00,869.39,0.0,301.36,3,1,24.95,0.0,10.14
2021-12-07 04:00:00,715.31,0.0,484.91,4,1,25.05,0.0,11.88
2021-12-07 05:00:00,947.57,0.0,500.0,5,1,24.0,0.0,12.79
2021-12-07 06:00:00,1329.24,91.08,442.97,6,1,25.17,113.85,11.53
2021-12-07 07:00:00,1800.88,139.65,233.81,7,1,24.76,174.56,9.31
2021-12-07 08:00:00,2162.07,385.11,117.76,8,1,26.55,481.39,7.41
2021-12-07 09:00:00,2327.1,568.53,175.71,9,1,26.88,710.66,8.47
2021-12-07 10:00:00,2203.77,674.32,299.95,10,1,26.84,842.9,10.12
2021-12-07 11:00:00,2035.2,766.48,114.04,11,1,29.51,958.1,7.33
2021-12-07 12:00:00,1893.75,803.47,57.71,12,1,30.15,1004.34,5.84
2021-12-07 13:00:00,1756.74,810.49,48.42,13,1,30.22,1013.12,5.51
2021-12-07 14:00:00,1575.83,767.22,40.32,14,1,30.92,959.02,5.18
2021-12-07 15:00:00,1439.76,527.63,66.05,15,1,31.89,659.54,6.11
2021-12-07 16:00:00,1626.24,366.65,18.01,16,1,30.36,458.32,3.96
2021-12-07 17:00:00,1859.25,153.82,11.14,17,1,30.33,192.27,3.38
2021-12-07 18:00:00,2242.45,0.0,0.0,18,1,31.48,0.0,2.83
2021-12-07 19:00:00,2573.92,0.0,122.63,19,1,29.21,0.0,7.51
2021-12-07 20:00:00,2726.44,0.0,92.72,20,1,28.53,0.0,6.84
2021-12-07 21:00:00,2858.42,0.0,121.91,21,1,27.82,0.0,7.5
2021-12-07 22:00:00,2716.21,0.0,48.48,22,1,27.83,0.0,5.51
2021-12-07 23:00:00,2047.34,0.0,442.87,23,1,26.78,0.0,11.52
2021-12-08 00:00:00,1599.43,0.0,95.58,0,2,25.41,0.0,6.91
2021-12-08 01:00:00,1205.49,0.0,318.58,1,2,25.47,0.0,10.33
2021-12-08 02:00:00,1005.68,0.0,500.0,2,2,24.91,0.0,13.17
2021-12-08 03:00:00,859.67,0.0,184.64,3,2,24.84,0.0,8.61
2021-12-08 04:00:00,735.45,0.0,284.55,4,2,25.0,0.0,9.94
2021-12-08 05:00:00,921.09,0.0,367.53,5,2,25.2,0.0,10.83
2021-12-08 06:00:00,1330.18,42.69,500.0,6,2,26.01,53.36,12.58
2021-12-08 07:00:00,1735.9,261.96,403.05,7,2,25.58,327.45,11.17
2021-12-08 08:00:00,2224.51,359.2,146.98,8,2,27.39,449.0,7.98
2021-12-08 09:00:00,2407.06,501.9,194.21,9,2,26.29,627.37,8.76
2021-12-08 10:00:00,2239.69,738.1,126.14,10,2,26.76,922.63,7.58
2021-12-08 11:00:00,2056.59,710.68,47.4,11,2,28.3,888.35,5.47
2021-12-08 12:00:00,1917.56,812.09,47.36,12,2,29.19,1015.12,5.47
2021-12-08 13:00:00,1797.09,783.73,94.23,13,2,29.94,979.67,6.88
2021-12-08 14:00:00,1622.83,710.29,104.12,14,2,31.53,887.87,7.11
2021-12-08 15:00:00,1473.22,589.78,47.04,15,2,29.41,737.22,5.46
2021-12-08 16:00:00,1631.13,337.4,0.0,16,2,30.31,421.75,2.42
2021-12-08 17:00:00,1956.04,213.97,95.52,17,2,30.85,267.46,6.91
2021-12-08 18:00:00,2171.29,55.94,56.72,18,2,32.12,69.92,5.81
2021-12-08 19:00:00,2445.21,0.0,112.69,19,2,28.49,0.0,7.3
2021-12-08 20:00:00,2780.75,0.0,141.63,20,2,30.49,0.0,7.88
2021-12-08 21:00:00,2885.04,0.0,120.25,21,2,29.95,0.0,7.46
2021-12-08 22:00:00,2637.83,0.0,67.85,22,2,27.46,0.0,6.17
2021-12-08 23:00:00,2035.26,0.0,371.8,23,2,29.69,0.0,10.87
2021-12-09 00:00:00,1623.2,0.0,444.44,0,3,26.87,0.0,11.54
2021-12-09 01:00:00,1201.46,0.0,305.89,1,3,26.17,0.0,10.19
2021-12-09 02:00:00,1012.02,0.0,129.86,2,3,25.5,0.0,7.66
2021-12-09 03:00:00,886.87,0.0,500.0,3,3,26.79,0.0,12.49
2021-12-09 04:00:00,724.58,0.0,448.15,4,3,25.55,0.0,11.57
2021-12-09 05:00:00,919.77,0.0,214.82,5,3,25.05,0.0,9.05
2021-12-09 06:00:00,1304.65,34.98,189.43,6,3,26.14,43.73,8.68
2021-12-09 07:00:00,1727.27,195.78,377.05,7,3,25.4,244.72,10.92
2021-12-09 08:00:00,2154.35,443.69,206.53,8,3,27.22,554.61,8.94
2021-12-09 09:00:00,2401.89,522.8,239.07,9,3,26.37,653.5,9.38
2021-12-09 10:00:00,2218.84,644.2,174.22,10,3,28.36,805.25,8.44
2021-12-09 11:00:00,2014.87,825.91,163.45,11,3,28.21,1032.39,8.27
2021-12-09 12:00:00,1966.64,816.27,86.82,12,3,30.14,1020.34,6.69
2021-12-09 13:00:00,1767.73,724.15,41.85,13,3,29.75,905.19,5.25
2021-12-09 14:00:00,1578.27,727.44,114.56,14,3,30.06,909.3,7.34
2021-12-09 15:00:00,1433.29,527.96,38.52,15,3,32.31,659.95,5.11
2021-12-09 16:00:00,1588.51,445.79,89.37,16,3,30.81,557.24,6.76
2021-12-09 17:00:00,1864.02,233.9,42.21,17,3,31.17,292.37,5.26
2021-12-09 18:00:00,2210.11,0.9,14.0,18,3,29.7,1.12,3.64
2021-12-09 19:00:00,2553.52,0.0,48.69,19,3,30.03,0.0,5.52
2021-12-09 20:00:00,2840.17,0.0,172.17,20,3,29.43,0.0,8.41
2021-12-09 21:00:00,2906.48,0.0,91.94,21,3,29.67,0.0,6.82
2021-12-09 22:00:00,2629.12,0.0,220.94,22,3,27.92,0.0,9.14
2021-12-09 23:00:00,2043.5,0.0,104.87,23,3,26.3,0.0,7.13
2021-12-10 00:00:00,1651.36,0.0,122.11,0,4,26.9,0.0,7.5
2021-12-10 01:00:00,1200.06,0.0,500.0,1,4,24.24,0.0,12.46
2021-12-10 02:00:00,1054.72,0.0,280.4,2,4,24.62,0.0,9.9
2021-12-10 03:00:00,892.65,0.0,496.56,3,4,25.37,0.0,11.97
2021-12-10 04:00:00,734.3,0.0,419.14,4,4,26.87,0.0,11.31
2021-12-10 05:00:00,942.89,0.0,448.85,5,4,26.74,0.0,11.58
2021-12-10 06:00:00,1326.31,22.17,231.11,6,4,26.33,27.71,9.28
2021-12-10 07:00:00,1772.06,226.53,284.83,7,4,25.94,283.17,9.95
2021-12-10 08:00:00,2202.46,381.04,197.2,8,4,26.12,476.3,8.8
2021-12-10 09:00:00,2325.43,538.78,76.65,9,4,26.27,673.47,6.42
2021-12-10 10:00:00,2247.08,712.89,268.97,10,4,27.67,891.11,9.76
2021-12-10 11:00:00,2105.04,759.79,35.6,11,4,27.08,949.74,4.97
2021-12-10 12:00:00,1911.19,842.41,17.49,12,4,28.92,1053.02,3.92
2021-12-10 13:00:00,1767.92,800.43,118.69,13,4,30.99,1000.53,7.43
2021-12-10 14:00:00,1598.63,696.91,40.67,14,4,30.94,871.14,5.2
2021-12-10 15:00:00,1451.06,580.79,17.59,15,4,31.47,725.99,3.93
2021-12-10 16:00:00,1574.05,391.9,39.79,16,4,33.22,489.88,5.16
2021-12-10 17:00:00,1924.93,132.08,52.34,17,4,30.33,165.11,5.66
2021-12-10 18:00:00,2216.49,60.24,56.12,18,4,30.67,75.3,5.79
2021-12-10 19:00:00,2510.15,0.0,13.71,19,4,29.68,0.0,3.62
2021-12-10 20:00:00,2722.89,0.0,69.05,20,4,28.13,0.0,6.2
2021-12-10 21:00:00,3013.48,0.0,104.17,21,4,30.36,0.0,7.11
2021-12-10 22:00:00,2596.62,0.0,146.73,22,4,28.78,0.0,7.97
2021-12-10 23:00:00,2074.99,0.0,286.43,23,4,28.08,0.0,9.97
2021-12-11 00:00:00,1581.76,0.0,86.4,0,5,24.95,0.0,6.68
2021-12-11 01:00:00,1172.99,0.0,500.0,1,5,24.05,0.0,12.45
2021-12-11 02:00:00,1002.14,0.0,237.69,2,5,24.84,0.0,9.37
2021-12-11 03:00:00,908.13,0.0,340.4,3,5,25.5,0.0,10.56
2021-12-11 04:00:00,716.15,0.0,379.34,4,5,26.21,0.0,10.94
2021-12-11 05:00:00,932.82,0.0,368.42,5,5,24.83,0.0,10.84
2021-12-11 06:00:00,1330.99,0.0,393.73,6,5,25.2,0.0,11.08
2021-12-11 07:00:00,1732.29,190.76,370.76,7,5,25.38,238.44,10.86
2021-12-11 08:00:00,2219.76,419.91,245.69,8,5,25.57,524.88,9.47
2021-12-11 09:00:00,2395.13,554.33,278.0,9,5,27.28,692.92,9.87
2021-12-11 10:00:00,2153.85,688.01,54.22,10,5,27.92,860.02,5.72
2021-12-11 11:00:00,2056.1,768.94,286.21,11,5,27.66,961.18,9.96
2021-12-11 12:00:00,1929.65,821.11,97.55,12,5,29.47,1026.39,6.96
2021-12-11 13:00:00,1812.34,765.91,46.19,13,5,32.38,957.39,5.42
2021-12-11 14:00:00,1624.15,642.21,44.37,14,5,31.12,802.76,5.35
2021-12-11 15:00:00,1502.84,569.27,50.13,15,5,31.11,711.58,5.57
2021-12-11 16:00:00,1654.32,431.67,29.58,16,5,32.5,539.59,4.68
2021-12-11 17:00:00,1919.72,175.29,44.79,17,5,31.39,219.11,5.37
2021-12-11 18:00:00,2174.24,0.0,24.72,18,5,29.91,0.0,4.4
2021-12-11 19:00:00,2500.35,0.0,43.43,19,5,27.98,0.0,5.31
2021-12-11 20:00:00,2871.33,0.0,82.13,20,5,28.7,0.0,6.57
2021-12-11 21:00:00,2978.35,0.0,73.1,21,5,26.95,0.0,6.32
2021-12-11 22:00:00,2689.9,0.0,157.14,22,5,29.49,0.0,8.16
2021-12-11 23:00:00,2107.92,0.0,169.39,23,5,28.99,0.0,8.37
2021-12-12 00:00:00,1605.48,0.0,142.71,0,6,27.05,0.0,7.9
2021-12-12 01:00:00,1204.5,0.0,227.78,1,6,26.32,0.0,9.23
2021-12-12 02:00:00,1051.85,0.0,355.35,2,6,26.38,0.0,10.71
2021-12-12 03:00:00,888.97,0.0,428.54,3,6,25.97,0.0,11.4
2021-12-12 04:00:00,743.59,0.0,245.09,4,6,24.91,0.0,9.46
2021-12-12 05:00:00,934.39,0.0,473.62,5,6,24.07,0.0,11.79
2021-12-12 06:00:00,1310.81,1.48,251.17,6,6,25.33,1.84,9.54
2021-12-12 07:00:00,1771.01,191.37,212.19,7,6,25.97,239.22,9.02
2021-12-12 08:00:00,2215.79,363.37,132.12,8,6,26.96,454.21,7.7
2021-12-12 09:00:00,2281.53,588.68,334.96,9,6,27.52,735.85,10.5
2021-12-12 10:00:00,2255.66,663.88,280.5,10,6,26.83,829.85,9.9
2021-12-12 11:00:00,2085.22,801.38,105.28,11,6,27.61,1001.72,7.14
2021-12-12 12:00:00,1939.41,715.43,50.4,12,6,29.7,894.29,5.58
2021-12-12 13:00:00,1718.74,753.37,70.54,13,6,31.18,941.72,6.25
2021-12-12 14:00:00,1587.13,731.97,73.62,14,6,29.45,914.96,6.34
2021-12-12 15:00:00,1492.19,529.43,96.18,15,6,29.35,661.79,6.93
2021-12-12 16:00:00,1635.99,433.44,0.0,16,6,32.92,541.8,2.62
2021-12-12 17:00:00,1963.59,182.82,0.0,17,6,31.32,228.53,2.7
2021-12-12 18:00:00,2162.18,11.25,29.19,18,6,31.52,14.06,4.65
2021-12-12 19:00:00,2450.03,0.0,88.66,19,6,30.03,0.0,6.74
2021-12-12 20:00:00,2838.2,0.0,67.86,20,6,29.15,0.0,6.17
2021-12-12 21:00:00,2987.15,0.0,82.83,21,6,28.26,0.0,6.59
2021-12-12 22:00:00,2695.93,0.0,211.9,22,6,27.66,0.0,9.01
2021-12-12 23:00:00,2119.19,0.0,166.7,23,6,28.49,0.0,8.32
2021-12-13 00:00:00,1584.82,0.0,261.05,0,0,26.35,0.0,9.66
2021-12-13 01:00:00,1188.57,0.0,278.17,1,0,27.39,0.0,9.87
2021-12-13 02:00:00,1027.86,0.0,256.66,2,0,26.12,0.0,9.61
2021-12-13 03:00:00,904.77,0.0,500.0,3,0,24.59,0.0,13.34
2021-12-13 04:00:00,736.46,0.0,399.37,4,0,24.11,0.0,11.13
